person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,aggressive_loan_flag,risk_inversion_score,person_gender_male,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,previous_loan_defaults_on_file_Yes,income_bucket_Mid,income_bucket_High,income_bucket_Very High,predicted_status,actual_status
25.0,41971.0,4,10000.0,13.79,0.24,2.0,625,0,0.0052869009584664535,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1,1
26.0,69699.0,3,12000.0,15.56,0.17,6.0,643,0,0.004107453416149069,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
23.0,28286.0,1,8875.0,8.9,0.31,2.0,623,0,0.004421474358974359,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1,1
24.0,10951.0,0,1500.0,13.99,0.14,4.0,693,0,0.002822190201729107,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,1,1
29.0,71350.0,5,20000.0,20.0,0.28,5.0,724,0,0.007724137931034484,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,1
29.0,164252.0,9,7775.0,14.96,0.05,5.0,647,0,0.001154320987654321,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1
22.0,104107.0,0,3500.0,14.74,0.03,3.0,649,0,0.0006803076923076923,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1
24.0,37786.0,0,13500.0,13.43,0.36,4.0,612,0,0.007887112561174551,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,1,1
26.0,59540.0,0,3000.0,11.45,0.05,4.0,585,0,0.000976962457337884,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1
24.0,68848.0,0,5851.0,11.4,0.08,4.0,528,0,0.001724007561436673,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,1
23.0,57257.0,0,12000.0,16.29,0.21,3.0,630,0,0.0054213946117274165,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1,1
24.0,66902.0,1,20000.0,11.92,0.3,3.0,633,0,0.005640378548895899,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1
30.0,65645.0,10,5000.0,15.13,0.08,9.0,584,0,0.0020690598290598293,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,1
22.0,45672.0,0,18250.0,14.61,0.4,2.0,561,0,0.010398576512455517,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1,1
41.0,167170.0,17,23000.0,14.96,0.14,12.0,573,0,0.0036487804878048784,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,1,1
25.0,48873.0,2,16000.0,12.57,0.33,4.0,662,0,0.006256561085972851,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1,1
24.0,22684.0,0,13000.0,7.88,0.57,3.0,640,0,0.007007176287051481,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1,1
24.0,65950.0,3,5000.0,16.0,0.08,4.0,640,0,0.0019968798751950076,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,1,1
28.0,26043.0,10,4200.0,15.21,0.16,10.0,654,0,0.0037154198473282446,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1,1
33.0,47897.0,12,15000.0,17.56,0.31,5.0,533,1,0.010194007490636705,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
31.0,90745.0,8,9950.0,15.18,0.11,6.0,707,0,0.0023584745762711863,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1
35.0,24106.0,15,3000.0,16.4,0.12,7.0,682,0,0.002881405563689604,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1,1
28.0,14350.0,4,2150.0,10.78,0.15,6.0,672,0,0.002402674591381872,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1
27.0,61038.0,5,18000.0,13.13,0.29,4.0,556,0,0.0068360861759425495,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
24.0,35822.0,0,12000.0,15.05,0.33,2.0,618,1,0.008023424878836834,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
23.0,22541.0,0,4000.0,10.99,0.18,3.0,604,0,0.0032697520661157022,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1
24.0,71615.0,0,9500.0,16.49,0.13,3.0,648,0,0.003303081664098613,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
23.0,22139.0,0,3000.0,10.37,0.14,4.0,615,0,0.0023568181818181817,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1
24.0,62508.0,0,20000.0,12.21,0.32,4.0,571,0,0.006830769230769231,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,1
25.0,72168.0,0,6834.0,13.43,0.09,2.0,631,0,0.0019125,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,1,1
25.0,44357.0,1,15000.0,11.01,0.34,3.0,582,0,0.006420926243567753,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1,1
21.0,44249.0,0,4000.0,12.99,0.09,4.0,584,0,0.0019984615384615384,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,1,1
27.0,32516.0,5,12000.0,13.22,0.37,7.0,696,0,0.007017790530846485,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,1,1
27.0,54037.0,7,15000.0,11.48,0.28,5.0,662,0,0.004848265460030167,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
51.0,19036.0,30,1204.0,11.01,0.06,20.0,624,0,0.00105696,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,1,1
33.0,44009.0,11,12325.0,6.54,0.28,10.0,655,0,0.0027914634146341466,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
22.0,48848.0,1,14125.0,11.49,0.29,3.0,602,0,0.005525870646766169,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
35.0,68525.0,14,21901.0,13.36,0.32,13.0,668,0,0.006390433482810164,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,1,1
28.0,66329.0,5,8000.0,15.65,0.12,10.0,562,0,0.0033357015985790404,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
23.0,19622.0,0,1200.0,14.91,0.06,4.0,626,0,0.0014267942583732058,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1,1
31.0,166489.0,10,20686.0,17.91,0.12,8.0,699,0,0.003070285714285714,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,1
28.0,37323.0,9,10000.0,10.38,0.27,5.0,655,0,0.004272256097560976,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1,1
23.0,43905.0,1,13000.0,11.84,0.3,4.0,620,0,0.005719806763285025,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
22.0,38489.0,0,10066.0,12.76,0.26,4.0,587,0,0.0056421768707482995,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
28.0,37199.0,6,12000.0,11.14,0.32,9.0,668,0,0.0053285500747384165,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,1,1
35.0,24071.0,14,1200.0,7.29,0.05,10.0,522,0,0.0006969407265774379,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1,1
22.0,58304.0,1,15038.0,11.48,0.26,3.0,574,0,0.005190956521739131,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,1,1
33.0,130838.0,7,25000.0,18.49,0.19,8.0,667,0,0.0052591317365269456,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1
34.0,31180.0,13,12000.0,13.48,0.38,10.0,722,0,0.007084923928077455,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1,1
23.0,42839.0,0,17000.0,10.37,0.4,2.0,658,0,0.006294385432473444,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1,1
28.0,44220.0,3,16000.0,15.66,0.36,10.0,662,1,0.00850316742081448,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1,1
42.0,39727.0,18,10000.0,11.71,0.25,14.0,610,0,0.0047913256955810155,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
24.0,19117.0,2,4139.0,13.38,0.22,3.0,496,0,0.005922736418511067,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,1,1
44.0,47591.0,19,12000.0,11.14,0.25,15.0,634,0,0.004385826771653544,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
29.0,87440.0,10,12000.0,15.62,0.14,9.0,656,0,0.0033284627092846275,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1
21.0,41630.0,1,5000.0,14.59,0.12,4.0,643,0,0.0027186335403726705,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1,1
23.0,44592.0,0,6703.0,13.86,0.15,4.0,633,0,0.0032791798107255515,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
25.0,36743.0,0,12000.0,6.37,0.33,4.0,695,0,0.003020258620689655,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
30.0,46615.0,7,10000.0,17.99,0.21,6.0,727,0,0.005189423076923076,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,1,1
28.0,133815.0,0,25000.0,19.79,0.19,5.0,645,0,0.005820588235294117,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1,1
22.0,42132.0,0,11000.0,15.99,0.26,3.0,528,0,0.007858979206049149,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,1,1
27.0,26630.0,2,3600.0,15.99,0.14,10.0,643,0,0.0034760869565217396,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,1,1
56.0,24016.0,30,6025.0,11.71,0.25,19.0,678,0,0.004311487481590575,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1,1
25.0,35928.0,3,1000.0,11.99,0.03,2.0,618,0,0.0005810985460420032,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
45.0,72642.0,18,25782.0,9.71,0.35,17.0,617,0,0.005499190938511327,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1,1
25.0,61014.0,1,18000.0,12.43,0.3,4.0,695,0,0.005357758620689655,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,1
23.0,18809.0,1,6000.0,7.78,0.32,3.0,570,0,0.004360070052539405,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1,1
23.0,89801.0,0,25000.0,13.66,0.28,4.0,626,0,0.006100159489633174,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
29.0,106691.0,6,25000.0,14.46,0.23,10.0,622,0,0.0053383627608346714,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,1,1
23.0,42125.0,2,5000.0,14.84,0.12,2.0,676,0,0.0026304283604135894,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1,1
26.0,27234.0,7,7200.0,10.38,0.26,3.0,624,0,0.00431808,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1,1
24.0,65771.0,3,2400.0,13.49,0.04,4.0,656,0,0.0008213089802130897,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,1
25.0,43392.0,3,6000.0,14.54,0.14,3.0,565,0,0.0035964664310954063,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
36.0,51342.0,11,15600.0,11.01,0.3,14.0,568,0,0.0058049209138840065,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1,1
29.0,44157.0,4,12000.0,12.21,0.27,9.0,551,0,0.005972282608695653,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
41.0,71026.0,21,7150.0,15.99,0.1,16.0,701,0,0.002277777777777778,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1,1
38.0,15187.0,15,4800.0,7.29,0.32,12.0,540,0,0.004312014787430684,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,1,1
23.0,76046.0,0,16000.0,14.54,0.21,2.0,560,0,0.0054427807486631015,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1
24.0,45348.0,0,13000.0,10.25,0.29,4.0,579,0,0.005124999999999999,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,1,1
27.0,57091.0,2,15000.0,9.24,0.26,10.0,684,0,0.003507153284671533,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1,1
25.0,40186.0,0,7100.0,14.65,0.18,3.0,653,0,0.004032110091743119,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1,1
22.0,129192.0,0,24000.0,19.69,0.19,4.0,641,0,0.005827258566978194,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,1,1
27.0,58674.0,3,25000.0,10.59,0.43,5.0,635,0,0.007159905660377359,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,1,1
29.0,18303.0,7,1000.0,16.32,0.05,8.0,564,0,0.0014442477876106196,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,1,1
27.0,36575.0,1,10000.0,15.31,0.27,7.0,657,0,0.006282218844984803,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1,1
29.0,35990.0,6,9000.0,6.54,0.25,9.0,619,0,0.0026370967741935485,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,1,1
24.0,53282.0,0,2800.0,14.17,0.05,2.0,661,0,0.0010702416918429002,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,1,1
35.0,83496.0,14,6400.0,16.77,0.08,8.0,667,0,0.002008383233532934,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1
38.0,57477.0,12,16500.0,7.9,0.29,16.0,631,0,0.0036249999999999998,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1
41.0,119343.0,19,7663.0,15.13,0.06,13.0,709,0,0.0012785915492957748,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1,1
22.0,60501.0,0,25000.0,11.83,0.41,3.0,687,0,0.007049854651162791,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1,1
33.0,17797.0,8,4800.0,6.76,0.27,8.0,681,0,0.002676246334310851,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,1,1
50.0,71472.0,25,22000.0,17.74,0.31,15.0,702,1,0.00782275960170697,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1
23.0,61103.0,1,25000.0,9.03,0.41,3.0,687,0,0.00538125,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,1
34.0,37216.0,11,12000.0,10.38,0.32,5.0,519,0,0.006387692307692308,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
28.0,130170.0,9,20000.0,15.31,0.15,7.0,664,0,0.0034533834586466163,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,1,1
21.0,50074.0,0,12000.0,15.21,0.24,2.0,668,0,0.005456502242152466,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
